Restaurant_id,Name,Latitude,Longtitude,Phone,Image_url,Address_1,Address_2,Address_3,City,State,Zip,Price,Yelp_rating,Yelp_url,Yelp_review_count
el-pollo-caliente-bryan,El Pollo Caliente,30.6749191284,-96.3785934448,+19797756110,,601 W Wm J Bryan Pkwy,,,Bryan,TX,77803,,4.0,https://www.yelp.com/biz/el-pollo-caliente-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
popeyes-louisiana-kitchen-bryan-3,Popeyes Louisiana Kitchen,30.67157,-96.33617,+19797762671,https://s3-media4.fl.yelpcdn.com/bphoto/c6BFgInIq1TlXr0-7mgyKQ/o.jpg,890 N Earl Rudder Fwy,,,Bryan,TX,77802,$,2.0,https://www.yelp.com/biz/popeyes-louisiana-kitchen-bryan-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,4.0
little-caesars-pizza-bryan-2,Little Caesars Pizza,30.644718,-96.353439,+19798223000,https://s3-media3.fl.yelpcdn.com/bphoto/wmwTlTRG6-l-HzVfjiq3BA/o.jpg,801 Dellwood St,Ste 200,,Bryan,TX,77802,$,2.5,https://www.yelp.com/biz/little-caesars-pizza-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,4.0
hillcrest-grocery-taqueria-bryan,Hillcrest grocery Taqueria,30.6504,-96.36528,,,2001 S College Main,,,Bryan,TX,77801,,5.0,https://www.yelp.com/biz/hillcrest-grocery-taqueria-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
taqueria-regiomontana-bryan-2,Taqueria Regiomontana,30.65447,-96.36972,,https://s3-media4.fl.yelpcdn.com/bphoto/fsP_PJeky5n91NcpTbLrnQ/o.jpg,1600 South College Ave,,Graham's Night Club Rear Parking Lot,Bryan,TX,77801,,1.0,https://www.yelp.com/biz/taqueria-regiomontana-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
jack-in-the-box-bryan-2,Jack in the Box,30.64348,-96.35406,+19797757103,https://s3-media1.fl.yelpcdn.com/bphoto/hSUrbAcAM4NcwBz5LNyszg/o.jpg,2906 S Texas Ave,,,Bryan,TX,77802,,1.0,https://www.yelp.com/biz/jack-in-the-box-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,6.0
taqueria-las-mexicanas-truck-bryan,Taqueria Las Mexicanas Truck,30.65447,-96.36972,,https://s3-media2.fl.yelpcdn.com/bphoto/npbqSV-n5cwqK7CJijW0HQ/o.jpg,1600 S College Ave,,Ready 2 Go Parking Lot,Bryan,TX,77801,,5.0,https://www.yelp.com/biz/taqueria-las-mexicanas-truck-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,2.0
subway-bryan-7,Subway,30.6735,-96.33527,+19797311847,https://s3-media1.fl.yelpcdn.com/bphoto/zQF9hUDGly6P1GLprVZNJg/o.jpg,2305 Boonville Rd,Ste 750, ,Bryan,TX,77808,$,3.0,https://www.yelp.com/biz/subway-bryan-7?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
la-jefa-taqueria-bryan,La Jefa Taqueria,30.625423,-96.377747,+19797391047,https://s3-media1.fl.yelpcdn.com/bphoto/R0m8qgFULZ6BTVqms86hFw/o.jpg,1910 La Brisa Dr,,,Bryan,TX,77807,,3.0,https://www.yelp.com/biz/la-jefa-taqueria-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
mcdonalds-bryan,McDonald's,30.66744,-96.37147,+19798221548,https://s3-media3.fl.yelpcdn.com/bphoto/_EnJYBYNPo9HepJxirg6jQ/o.jpg,700 S Texas Ave,,,Bryan,TX,77803,$,3.0,https://www.yelp.com/biz/mcdonalds-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,2.0
el-cowboy-taco-ntento-bryan,El Cowboy Taco-ntento,30.68377,-96.3813332,+19797393664,https://s3-media3.fl.yelpcdn.com/bphoto/juA2U4wp6DhnmTYhllfXHQ/o.jpg,905 Hwy 21 W,,,Bryan,TX,77803,,5.0,https://www.yelp.com/biz/el-cowboy-taco-ntento-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
wendys-bryan,Wendy's,30.67148,-96.33976,+19797768238,,891 N Earl Rudder Fwy, , ,Bryan,TX,77802,,1.5,https://www.yelp.com/biz/wendys-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,4.0
burger-king-bryan-3,Burger King,30.6949,-96.36244,+19797783480,https://s3-media1.fl.yelpcdn.com/bphoto/w8rCw_HiVwd4Zb6ZEBuO5Q/o.jpg,2802 Hwy 21 E,,,Bryan,TX,77803,$,2.0,https://www.yelp.com/biz/burger-king-bryan-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,2.0
sonic-drive-in-bryan,Sonic Drive In,30.6642227173,-96.3719482422,+19797791085,,914 S Texas Ave,,,Bryan,TX,77803,$,1.0,https://www.yelp.com/biz/sonic-drive-in-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,3.0
seafood-house-bryan,Seafood House,30.684835434,-96.3802566528,+19798223605,,1000 San Jacinto Ln,,,Bryan,TX,77803,,2.0,https://www.yelp.com/biz/seafood-house-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
taqueria-mexico-bryan-2,Taqueria Mexico,30.6870765686,-96.3737106323,+19798230052,https://s3-media1.fl.yelpcdn.com/bphoto/msZkwXukRgfmGDxRCmWQfA/o.jpg,1605 San Jacinto Ln,,,Bryan,TX,77803,,2.5,https://www.yelp.com/biz/taqueria-mexico-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,3.0
dairy-queen-bryan-5,Dairy Queen,30.6749458313,-96.3695831299,+19798225915,https://s3-media2.fl.yelpcdn.com/bphoto/wIzTskeVDgIj9ihYXZuAnQ/o.jpg,205 N Texas Ave,,,Bryan,TX,77803,$$,2.5,https://www.yelp.com/biz/dairy-queen-bryan-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,3.0
taqueria-el-nopalito-bryan,Taqueria El Nopalito,30.681104,-96.3777,+19794022412,https://s3-media3.fl.yelpcdn.com/bphoto/2yDDQPSD1F-ZLLFnf1qzGw/o.jpg,216 Martin Luther King Jr,,,Bryan,TX,77803,$,4.0,https://www.yelp.com/biz/taqueria-el-nopalito-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,10.0
bubbas-bar-and-bbq-bryan,Bubba's Bar & BBQ,30.68368,-96.38105,+19798228211,,905 San Jacinto Ln,,,Bryan,TX,77803,,5.0,https://www.yelp.com/biz/bubbas-bar-and-bbq-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
churchs-chicken-bryan-2,Church's Chicken,30.6776485443,-96.3691864014,+19798225216,https://s3-media4.fl.yelpcdn.com/bphoto/yEaNh9OiylM6gtZbf-mBXA/o.jpg,507 N Texas Ave,,,Bryan,TX,77803,,2.0,https://www.yelp.com/biz/churchs-chicken-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,2.0
dairy-queen-bryan-4,Dairy Queen,30.6952,-96.36026,+19798227221,https://s3-media1.fl.yelpcdn.com/bphoto/yWBikL2Tes1EpakXKTp8EQ/o.jpg,3003 Hwy 21 E,,,Bryan,TX,77803,$,2.0,https://www.yelp.com/biz/dairy-queen-bryan-4?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,6.0
subway-bryan-6,Subway,30.67392,-96.37371,+19798233147,https://s3-media4.fl.yelpcdn.com/bphoto/-Ov1N00bZZHpIfl8mjeIZg/o.jpg,100 N Main St,,,Bryan,TX,77803,$,2.5,https://www.yelp.com/biz/subway-bryan-6?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,2.0
pollo-el-mexicano-bryan,Pollo El Mexicano,30.68484,-96.38025,+19797757580,https://s3-media1.fl.yelpcdn.com/bphoto/c3wEhZZRwnwseD9D7m-Ekw/o.jpg,1000 San Jacinto Ln,,,Bryan,TX,77803,,2.0,https://www.yelp.com/biz/pollo-el-mexicano-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,2.0
krazy-q-and-dr-sno-kone-bryan,Krazy Q & Dr. Sno Kone,30.7013267,-96.3898316,+19795958577,https://s3-media4.fl.yelpcdn.com/bphoto/qkH7QJVq23_6egvW70iXhw/o.jpg,North Texas Ave,, ,Bryan,TX,77803,,4.0,https://www.yelp.com/biz/krazy-q-and-dr-sno-kone-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
wings-and-more-bryan-3,Wings and More,30.6973095,-96.3580246,+19797780338,,3404 Hwy 21 E,,,Bryan,TX,77808,,2.0,https://www.yelp.com/biz/wings-and-more-bryan-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
pollo-el-mexicano-taqueria-bryan,Pollo El Mexicano Taqueria,30.6899797171,-96.3738231361,+19797783339,https://s3-media3.fl.yelpcdn.com/bphoto/vsr6S3lCrMVPfus6LdCrBw/o.jpg,1701 N Texas Ave,,,Bryan,TX,77803,,3.0,https://www.yelp.com/biz/pollo-el-mexicano-taqueria-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1.0
field-and-tides-houston-2,Field & Tides,29.7910957336,-95.3896789551,+17138616143,https://s3-media1.fl.yelpcdn.com/bphoto/Ui3aAcrFL9WY-VWHfmeMtA/o.jpg,705 E 11th St,, ,Houston,TX,77008,$$,4.5,https://www.yelp.com/biz/field-and-tides-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,191.0
ritual-houston,Ritual,29.7818946838,-95.3873214722,+18322035180,https://s3-media4.fl.yelpcdn.com/bphoto/EyMUzK-ud-5rVoG6ukGFPg/o.jpg,602 Studewood St, ,,Houston,TX,77007,$$,4.0,https://www.yelp.com/biz/ritual-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,531.0
kitchen-713-houston-3,Kitchen 713,29.7703209112,-95.4078681394,+17138427114,https://s3-media2.fl.yelpcdn.com/bphoto/AUvDB5AF9XjMiIaU4pC3mg/o.jpg,4601 Washington Ave,Ste 130,,Houston,TX,77007,$$,4.0,https://www.yelp.com/biz/kitchen-713-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,568.0
ono-poke-houston-2,Ono Poke,29.7343456061,-95.3873367093,+18328319453,https://s3-media3.fl.yelpcdn.com/bphoto/37_G2BnWL-3g_gLtoF1B7g/o.jpg,607 Richmond Ave,, ,Houston,TX,77006,$$,4.5,https://www.yelp.com/biz/ono-poke-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,454.0
edison-houston,Edison,29.79839,-95.3631599,+12815013780,https://s3-media2.fl.yelpcdn.com/bphoto/GjZ8hSzZUaDWbc48q0Rzmw/o.jpg,4203 Edison, ,,Houston,TX,77009,$$,4.5,https://www.yelp.com/biz/edison-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,190.0
the-pit-room-houston,The Pit Room,29.7342352703,-95.3939679772,+12818881929,https://s3-media1.fl.yelpcdn.com/bphoto/R8DJPyfrNoRpM-kUCOYM0Q/o.jpg,1201 Richmond Ave,,,Houston,TX,77006,$$,4.5,https://www.yelp.com/biz/the-pit-room-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,422.0
nobies-houston-2,Nobie's,29.73536,-95.41004,+13463195919,https://s3-media1.fl.yelpcdn.com/bphoto/LyxuyW3rUXgzJs-9m3d8Wg/o.jpg,2048 Colquitt St,, ,Houston,TX,77098,$$,4.5,https://www.yelp.com/biz/nobies-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,98.0
roostar-vietnamese-grill-houston-3,Roostar Vietnamese Grill,29.7313151,-95.4751706,+18327673319,https://s3-media3.fl.yelpcdn.com/bphoto/KH2FV4Ora5cC6gDlF1W4og/o.jpg,5551 Richmond Ave, ,,Houston,TX,77056,$,4.5,https://www.yelp.com/biz/roostar-vietnamese-grill-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,115.0
kings-bierhaus-houston-2,King's Bierhaus,29.8042025,-95.4272539,+12819903042,https://s3-media3.fl.yelpcdn.com/bphoto/CTC3OykOuUUupBFJImygrw/o.jpg,2044 E Tc Jester Blvd, , ,Houston,TX,77008,$$,4.0,https://www.yelp.com/biz/kings-bierhaus-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,209.0
liberty-taco-houston-2,Liberty Taco,29.7325893492,-95.4560000449,+17132390881,https://s3-media4.fl.yelpcdn.com/bphoto/sSAkrTWg5aq8x3vchg0m1g/o.jpg,4703 Richmond Ave,Ste A, ,Houston,TX,77027,$,4.5,https://www.yelp.com/biz/liberty-taco-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,221.0
cabo-baja-tacos-and-burritos-houston-3,Cabo Baja Tacos & Burritos,29.7707118988,-95.4071121216,+12819745371,https://s3-media2.fl.yelpcdn.com/bphoto/L5o-VItfWxI7h_pfZ_wSZw/o.jpg,4520 Washington Ave,, ,Houston,TX,77007,$,4.5,https://www.yelp.com/biz/cabo-baja-tacos-and-burritos-houston-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,118.0
hearsay-gastro-lounge-houston,Hearsay Gastro Lounge,29.763046,-95.3615717,+17132258079,https://s3-media2.fl.yelpcdn.com/bphoto/_SLynTWflolShU4gRvPLrA/o.jpg,218 Travis St,,,Houston,TX,77002,$$,4.0,https://www.yelp.com/biz/hearsay-gastro-lounge-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1233.0
urban-eats-houston-2,Urban Eats,29.7695392518,-95.3949268651,+18328344417,https://s3-media3.fl.yelpcdn.com/bphoto/a1Z1ybPUt3VAPHbIHlNC7Q/o.jpg,3414 Washington Ave,,,Houston,TX,77007,$$,4.0,https://www.yelp.com/biz/urban-eats-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,644.0
helen-in-the-heights-houston,Helen In The Heights,29.791578,-95.388365,+18325827146,https://s3-media2.fl.yelpcdn.com/bphoto/s4_mEo0Ubok8OtO17yaMSA/o.jpg,1111 Studewood St,, ,Houston,TX,77008,$$,3.5,https://www.yelp.com/biz/helen-in-the-heights-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,54.0
pinch-seafood-and-bar-houston,Pinch Seafood & Bar,29.813038,-95.460601,+18324879412,https://s3-media1.fl.yelpcdn.com/bphoto/KLqtGFSxyWx1gLKyp6M7Tw/o.jpg,10510 Northwest Fwy, ,,Houston,TX,77092,$$,4.5,https://www.yelp.com/biz/pinch-seafood-and-bar-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,230.0
fabios-artisan-pasta-houston,Fabio's Artisan Pasta,29.73823,-95.41208,+17135281329,https://s3-media1.fl.yelpcdn.com/bphoto/-8G1sHB7qROEcq7qC4bmng/o.jpg,2129 W Alabama St,,,Houston,TX,77098,$$,5.0,https://www.yelp.com/biz/fabios-artisan-pasta-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,197.0
roost-houston,Roost,29.7447551787,-95.4073581845,+17135237667,https://s3-media3.fl.yelpcdn.com/bphoto/Wa4nHInMamDyIWjfd11ihg/o.jpg,1972 Fairview St,,,Houston,TX,77019,$$,4.0,https://www.yelp.com/biz/roost-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,428.0
the-rice-box-houston-5,The Rice Box,29.8036819248,-95.4016983882,+12819428784,https://s3-media4.fl.yelpcdn.com/bphoto/Q_4RjPtiJhmQWY43h9UFvA/o.jpg,300 W 20th St,, ,Houston,TX,77008,$$,4.0,https://www.yelp.com/biz/the-rice-box-houston-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,172.0
bar-5015-houston,Bar 5015,29.72385,-95.37809,+17135225015,https://s3-media1.fl.yelpcdn.com/bphoto/p883x1rtxjzAEv4xXCBz3A/o.jpg,5015 Almeda Rd,,,Houston,TX,77004,$$,4.0,https://www.yelp.com/biz/bar-5015-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,81.0
thai-gourmet-houston,Thai Gourmet,29.732623,-95.494807,+17137807955,https://s3-media4.fl.yelpcdn.com/bphoto/V3TcE-SdLTNRYJlJoco3CQ/o.jpg,6324 Richmond Ave,,,Houston,TX,77057,$$,4.5,https://www.yelp.com/biz/thai-gourmet-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1399.0
krisp-bird-and-batter-houston,Krisp Bird & Batter,29.7320063,-95.4835812,+17132390320,https://s3-media2.fl.yelpcdn.com/bphoto/zfOpsUHw_13zMXmvU2RnyQ/o.jpg,5922 Richmond Ave,Ste A, ,Houston,TX,77057,$$,4.0,https://www.yelp.com/biz/krisp-bird-and-batter-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,234.0
dish-society-houston,Dish Society,29.75051,-95.47869,+18325381060,https://s3-media2.fl.yelpcdn.com/bphoto/8AlwYVQ-5bkP5NNEejU6IA/o.jpg,5740 San Felipe St,Ste 100,,Houston,TX,77057,$$,4.0,https://www.yelp.com/biz/dish-society-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1070.0
local-pho-houston,Local Pho,29.7701314523,-95.3813135996,+12815012705,https://s3-media4.fl.yelpcdn.com/bphoto/LZ2eToZ9IsMnY-kzeQhbcQ/o.jpg,2313 Edwards St,Ste 145,,Houston,TX,77007,$,4.0,https://www.yelp.com/biz/local-pho-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,66.0
conservatory-houston-2,Conservatory,29.76038,-95.36162,+18329198382,https://s3-media4.fl.yelpcdn.com/bphoto/2mYMHRGNqbYt3ZozZXNCgQ/o.jpg,1010 Prairie St,,,Houston,TX,77002,$$,4.5,https://www.yelp.com/biz/conservatory-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,229.0
yoyos-hot-dog-houston-14,Yoyo's Hot Dog,29.7162012026,-95.4146640004,+17138396207,https://s3-media4.fl.yelpcdn.com/bphoto/aXMWvcR2b4l4ckACVp5hkw/o.jpg,5555 Morningside Dr, ,,Houston,TX,77005,$,4.5,https://www.yelp.com/biz/yoyos-hot-dog-houston-14?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,446.0
state-fare-houston,State Fare,29.78352395,-95.5452689901,+18328310950,https://s3-media4.fl.yelpcdn.com/bphoto/rgLXfboWXitsZtbodJ8qAA/o.jpg,947 Gessner Rd,Ste B190,,Houston,TX,77024,$$,4.0,https://www.yelp.com/biz/state-fare-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,290.0
presidio-houston,Presidio,29.79072,-95.40674,+18327404574,https://s3-media2.fl.yelpcdn.com/bphoto/YRo_9G7ra4yKQMsz2p6Vgg/o.jpg,911 W 11th St,, ,Houston,TX,77008,$$,3.5,https://www.yelp.com/biz/presidio-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,158.0
the-moonshiners-southern-table-bar-houston-2,The Moonshiners Southern Table + Bar,29.7606148169,-95.3617798154,+17132267717,https://s3-media4.fl.yelpcdn.com/bphoto/DFo_qKjsomigPY5gL7fOXw/o.jpg,1000 Prairie St, ,,Houston,TX,77002,$$,4.0,https://www.yelp.com/biz/the-moonshiners-southern-table-bar-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,246.0
5411-empanadas-houston-2,5411 Empanadas,29.7592921152,-95.3663130105,+18327425332,https://s3-media4.fl.yelpcdn.com/bphoto/hqKmxtoBvF2BuH2WK4Scjw/o.jpg,811 Louisiana St,Ste 320, ,Houston,TX,77002,$,4.5,https://www.yelp.com/biz/5411-empanadas-houston-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,46.0
tacodeli-houston-4,Tacodeli,29.7680520444,-95.3774642981,+17133577770,https://s3-media1.fl.yelpcdn.com/bphoto/KMivTFdhbWiL9z93_yDZVA/o.jpg,1902 Washington Ave,Ste D, ,Houston,TX,77007,$,4.0,https://www.yelp.com/biz/tacodeli-houston-4?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,141.0
the-union-kitchen-houston-5,The Union Kitchen,29.8180621591,-95.4291471094,+17136810022,https://s3-media2.fl.yelpcdn.com/bphoto/oqYkaYm0O64U_o4psV_Jig/o.jpg,3452 Ella Blvd,,,Houston,TX,77018,$$,4.0,https://www.yelp.com/biz/the-union-kitchen-houston-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,132.0
local-foods-houston,Local Foods,29.7195096809,-95.4164240675,+17135217800,https://s3-media2.fl.yelpcdn.com/bphoto/PoM7HLrb8U9QODPKHhCEvQ/o.jpg,2424 Dunstan Rd,,,Houston,TX,77005,$$,4.5,https://www.yelp.com/biz/local-foods-houston?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw,1249.0
